condition,step,layer,seeds,mean_update_to_weight_ratio,std_update_to_weight_ratio,mean_gradient_norm,std_gradient_norm
warmup,97,output,5,0.0009565043418605058,3.501878517604826e-05,1.2785978866263763,0.05472590028460606
warmup,97,output_norm,5,7.906802588855163e-05,3.116832898001749e-06,0.10446552735655275,0.0068712579195965625
warmup,98,hidden,5,0.0008687755348256639,2.912099166759537e-05,1.0048369576007607,0.034774669068093324
warmup,98,hidden_norm,5,8.359915005956984e-05,5.135746136375784e-06,0.0954327969466672,0.01008615423195399
warmup,98,input,5,0.00033590302588116995,7.39434090937125e-06,0.5739041864856385,0.02166693521673621
warmup,98,output,5,0.0009496084909023882,3.509372808511928e-05,1.3038184089025138,0.045594965129825735
warmup,98,output_norm,5,7.936300579234498e-05,3.891539294455417e-06,0.11510837273288459,0.015143103321517474
warmup,99,hidden,5,0.0008677855124444769,3.129783294354218e-05,1.0088405736068544,0.014072704204344253
warmup,99,hidden_norm,5,8.436494936563616e-05,5.578488042575032e-06,0.09703007069371301,0.007758965951974696
warmup,99,input,5,0.0003353392111812797,7.352214829605549e-06,0.5642026690206642,0.017373435137102107
warmup,99,output,5,0.0009466505246668346,3.871859745994651e-05,1.2721619556436008,0.0301056439707129
warmup,99,output_norm,5,8.002931137631288e-05,4.055183071811436e-06,0.11200947169409821,0.012523601741868916
warmup,100,hidden,5,0.0008622318421096168,2.6534502313685052e-05,1.0032344444744865,0.05520726157517839
warmup,100,hidden_norm,5,8.365255155173192e-05,5.219025996314495e-06,0.09020464183424953,0.007796974447420096
warmup,100,input,5,0.00033419692586451666,6.82870416447485e-06,0.5614981310747947,0.038117021698931684
warmup,100,output,5,0.0009435837880288524,3.439919903213544e-05,1.2786828712869123,0.08297767036675986
warmup,100,output_norm,5,7.962935545864682e-05,4.325269322395511e-06,0.10153324537294828,0.010781422828751285
warmup,101,hidden,5,0.0008569570462481343,2.4614907893193044e-05,1.0136670494658822,0.05374809912517713
warmup,101,hidden_norm,5,8.30917257910064e-05,4.705880396138663e-06,0.09212106043433126,0.005346046840051495
warmup,101,input,5,0.0003332998860510779,7.539283641800845e-06,0.5677724849227113,0.03865818835113728
warmup,101,output,5,0.0009372324012878287,3.092844522171698e-05,1.2957495436826112,0.08643412061285752
warmup,101,output_norm,5,7.857855252357349e-05,4.792275190118764e-06,0.10579963549859166,0.015603008829491333
warmup,102,hidden,5,0.0008579271419767494,2.217043397679314e-05,1.0022545939075007,0.03285109147824698
warmup,102,hidden_norm,5,8.380553032816761e-05,4.123385126438373e-06,0.09353633635773986,0.002960132646095235
warmup,102,input,5,0.0003328972727832375,7.213528193292668e-06,0.5604098751802937,0.022910324349042818
warmup,102,output,5,0.0009385749595489023,3.325466855209012e-05,1.273397947710667,0.03405735182248391
warmup,102,output_norm,5,7.96103541692723e-05,4.269227089861593e-06,0.10722096339058965,0.0058682725312281464
warmup,103,hidden,5,0.0008528195588768611,2.1239723909070876e-05,0.9907585258553828,0.02212066559072382
warmup,103,hidden_norm,5,8.350304898180081e-05,3.933268381940461e-06,0.09671837214749501,0.0049162887505746385
warmup,103,input,5,0.0003311497185758278,9.145818597060337e-06,0.5582525223049736,0.02681050482168175
warmup,103,output,5,0.0009350890935648315,3.1356614869637e-05,1.2732560516061362,0.04739690101050422
warmup,103,output_norm,5,7.90116977948438e-05,3.865009990501808e-06,0.11944489620040126,0.0069795709339875505
warmup,104,hidden,5,0.0008515797482655434,1.930020753934228e-05,1.0044301301661185,0.03750692238031851
warmup,104,hidden_norm,5,8.385354350208482e-05,4.093701840177725e-06,0.09444157256420242,0.005380342900968407
warmup,104,input,5,0.0003304000996900672,7.874738650350735e-06,0.5676481561804689,0.03230274244979576
warmup,104,output,5,0.0009330400011101934,2.998223119790067e-05,1.2728128785766106,0.03708510308263893
warmup,104,output_norm,5,7.931044009349237e-05,3.168889919735471e-06,0.10775731187581987,0.005278126886002863
warmup,105,hidden,5,0.0008480609302045222,1.884527737172274e-05,1.001592287128574,0.027742493677917906
warmup,105,hidden_norm,5,8.388194379979783e-05,4.642863822800961e-06,0.09461519470405481,0.0061002493731788544
warmup,105,input,5,0.00032892100819431413,6.419116577470411e-06,0.5633047335227621,0.016784593122379156
warmup,105,output,5,0.0009315938243268715,2.9686300656358185e-05,1.2814920718580007,0.0558135142184521
warmup,105,output_norm,5,7.764857405056927e-05,3.9247440589499985e-06,0.10523348321059858,0.010400425447765057
warmup,106,hidden,5,0.0008440098987422439,1.8130906005889338e-05,1.0092840623750825,0.04700429908879993
warmup,106,hidden_norm,5,8.37179058285354e-05,3.963260549920136e-06,0.09737538831103171,0.007764211387677456
warmup,106,input,5,0.00032821497354972674,6.0237909151209224e-06,0.5708747853459238,0.017453405791506005
warmup,106,output,5,0.0009264005179345648,2.9926040733369095e-05,1.2773062051939406,0.07993940201038316
warmup,106,output_norm,5,7.813861093179059e-05,3.045438476496461e-06,0.1147986018170436,0.013678055617546536
warmup,107,hidden,5,0.0008420946129772795,1.7834598252069387e-05,1.009748575841098,0.03301000644632339
warmup,107,hidden_norm,5,8.44480875880833e-05,3.1476683681700173e-06,0.09438218485668387,0.006034322749140371
warmup,107,input,5,0.0003279820042351449,5.303886549777418e-06,0.5739296481399407,0.030206479426862033
warmup,107,output,5,0.0009247006744029287,3.647451286789573e-05,1.2821793015881915,0.06731949853985843
warmup,107,output_norm,5,8.053788571311695e-05,3.5413705386054974e-06,0.11393034404621667,0.012255280080048657
warmup,108,hidden,5,0.0008421699649938744,1.409067113080278e-05,1.0121357791069618,0.05284276790817891
warmup,108,hidden_norm,5,8.415723063331312e-05,3.216337691145765e-06,0.0988481953293546,0.00556723934573034
warmup,108,input,5,0.00032775220115573535,5.5853056908539725e-06,0.5682410487432527,0.03968019299797667
warmup,108,output,5,0.0009250865850256613,3.534807799471528e-05,1.285242738241492,0.027743290977780954
warmup,108,output_norm,5,7.957203332971948e-05,3.854581001157501e-06,0.11596355314151055,0.01136257915229975
warmup,109,hidden,5,0.0008380241130353742,1.1848735143924787e-05,0.9768031097451679,0.05012477115993449
warmup,109,hidden_norm,5,8.370555722781524e-05,2.5145064759390577e-06,0.09172900714492487,0.006149298586364893
warmup,109,input,5,0.00032627105805674235,7.519437119975086e-06,0.5585751045132352,0.031237506492207513
warmup,109,output,5,0.0009227479101062974,3.2734868176621294e-05,1.2604223981990734,0.06151111636562708
warmup,109,output_norm,5,8.067847635425212e-05,3.7414787221836264e-06,0.11352585784305635,0.008614275271860917
warmup,110,hidden,5,0.0008379128219155613,8.85283984145222e-06,1.0039082352497908,0.03513507790494488
warmup,110,hidden_norm,5,8.374054690700801e-05,2.1787682199079315e-06,0.09370959904290017,0.004264946491826833
warmup,110,input,5,0.00032597403519985484,6.329032914094488e-06,0.5663167682105383,0.028568797525381318
warmup,110,output,5,0.0009212059763796767,2.649442307716212e-05,1.2892818140942162,0.04219849270229956
warmup,110,output_norm,5,8.080146938206577e-05,3.8698322277001895e-06,0.10745463461658251,0.015071583180623006
warmup,111,hidden,5,0.000834877138984656,6.254880186430159e-06,1.0026111435598637,0.02325808851846361
warmup,111,hidden_norm,5,8.389459677226765e-05,2.1297838946216054e-06,0.09003793443866082,0.006490029879449199
warmup,111,input,5,0.0003254939568864515,4.080089161929908e-06,0.5675130932323343,0.014502041324303484
warmup,111,output,5,0.0009146235736106738,2.0327893177418677e-05,1.2667260983199795,0.03330274091812992
warmup,111,output_norm,5,7.984302636754744e-05,4.221020971779944e-06,0.10260946048025162,0.011797432381772785
warmup,112,hidden,5,0.0008308205629433801,7.630645933725102e-06,0.9792942193753987,0.04282603662914932
warmup,112,hidden_norm,5,8.375021064097602e-05,2.060125431320421e-06,0.09086248194028107,0.007462972077121026
warmup,112,input,5,0.00032424226369842733,5.269379337709708e-06,0.5579044645290135,0.023110560116802598
warmup,112,output,5,0.0009089883810195117,2.0705072664096673e-05,1.2550117568157713,0.0558502557210271
warmup,112,output_norm,5,8.035608727282445e-05,4.8390439710871725e-06,0.1044271304385677,0.008099309845641244
warmup,113,hidden,5,0.0008272925116374428,1.1346213313553378e-05,0.9839193391234382,0.033442556708799975
warmup,113,hidden_norm,5,8.36560204785358e-05,2.8054836934564535e-06,0.09152975697040863,0.005462517075159928
warmup,113,input,5,0.0003243355422325979,5.3989918879870596e-06,0.5618042383804696,0.023947766529240588
warmup,113,output,5,0.0009062266068130453,2.3343869224195496e-05,1.2651309343508226,0.031195718740221215
warmup,113,output_norm,5,8.062898415517801e-05,3.6817007456573186e-06,0.10999322193241974,0.014940699621406678
warmup,114,hidden,5,0.0008218268181838682,8.241851866252935e-06,0.9708933623715559,0.02445715586931522
warmup,114,hidden_norm,5,8.323414008856162e-05,2.12220830057514e-06,0.09224775428667417,0.006041828751656531
warmup,114,input,5,0.0003227085978388633,5.621073242607348e-06,0.549475855601943,0.015717017659720854
warmup,114,output,5,0.0009006305709570188,2.6057117478952173e-05,1.2321849805270761,0.045485489127807484
warmup,114,output_norm,5,8.016910340831408e-05,3.0257008974973285e-06,0.1045044337070121,0.01149361374563895
warmup,115,hidden,5,0.0008199881980842569,1.1670757586081448e-05,0.9865904546412663,0.06214260905943964
warmup,115,hidden_norm,5,8.279799690951121e-05,2.4527526406824813e-06,0.0912466940017291,0.00934559596434306
warmup,115,input,5,0.00032220499442969916,7.130087534482991e-06,0.5557632574084197,0.026077156002598755
warmup,115,output,5,0.0008989671137572871,2.4435610931106172e-05,1.2654959685395692,0.08238965274164496
warmup,115,output_norm,5,8.027501440851256e-05,2.572759845688361e-06,0.10787210813605438,0.010683099841156297
warmup,116,hidden,5,0.0008166179568183819,1.1779736477287669e-05,0.9838535281039145,0.03771758607062546
warmup,116,hidden_norm,5,8.31316251097272e-05,2.500565179680514e-06,0.0960601351807803,0.008410411121583604
warmup,116,input,5,0.00032177563004567064,6.152903371577804e-06,0.562968592160302,0.027291874636515844
warmup,116,output,5,0.0008965834555545325,2.4743881600186577e-05,1.2649854254333806,0.05162807661850977
warmup,116,output_norm,5,8.030148082420699e-05,1.8266826767918717e-06,0.11311644618849455,0.015604052601860803
warmup,117,hidden,5,0.0008109450665829771,1.2490812180305193e-05,0.9718943196284048,0.0589561798447815
warmup,117,hidden_norm,5,8.295791133221617e-05,3.305333475029297e-06,0.09059107033377771,0.009395334578205582
warmup,117,input,5,0.0003198215868209705,5.295748031188828e-06,0.5552978345654079,0.0359606075639396
warmup,117,output,5,0.0008885235910041783,1.9902450108607874e-05,1.24712143634323,0.04875543950057979
warmup,117,output_norm,5,7.991742525632549e-05,1.4160395613627886e-06,0.10630083445861964,0.012676004819285153
warmup,118,hidden,5,0.000806574104876194,1.5818805589485473e-05,0.9737521339562851,0.06193329772456554
warmup,118,hidden_norm,5,8.260317499766894e-05,4.007335118254019e-06,0.0944677644850057,0.009910620235853106
warmup,118,input,5,0.0003188553382935509,5.80450098209244e-06,0.553108258650948,0.03733699004487299
warmup,118,output,5,0.0008840970582159817,1.880785346946894e-05,1.2386532563819865,0.0714135173498991
warmup,118,output_norm,5,7.9344104130959e-05,2.3345077664720445e-06,0.10877946872543771,0.014033768247957795
warmup,119,hidden,5,0.0008070218265399855,1.6201773915590175e-05,0.9617856134561509,0.02547388058239868
warmup,119,hidden_norm,5,8.18793841845159e-05,4.2660825205046536e-06,0.08609455239590022,0.0032048420336675924
warmup,119,input,5,0.0003190257936666966,5.052455445385186e-06,0.5461559895191199,0.012271484945452247
warmup,119,output,5,0.0008839360292178296,1.7650487599360084e-05,1.2344199443355943,0.04544961308337371
warmup,119,output_norm,5,8.02313814470032e-05,2.7345409451309894e-06,0.10293375693287547,0.00840224691109066
warmup,120,hidden,5,0.0008055232863990383,1.3046481727519932e-05,0.9887891472410452,0.0486873742935745
warmup,120,hidden_norm,5,8.253330146603991e-05,2.882035818333294e-06,0.09687693393988143,0.011339366626360332
warmup,120,input,5,0.0003197981239160586,4.2397294870368546e-06,0.5706699266801388,0.028504358610601577
warmup,120,output,5,0.0008811635479860837,1.971299568285327e-05,1.267124838092106,0.08066346648858884
warmup,120,output_norm,5,8.129467584611553e-05,2.8400538602704814e-06,0.11404217080616422,0.014700509348167155
warmup,121,hidden,5,0.0008036234839697483,1.0061972775149196e-05,0.959260271361863,0.03670727459535178
warmup,121,hidden_norm,5,8.249919293907922e-05,2.9179119697636736e-06,0.08738220366604267,0.005879519739060918
warmup,121,input,5,0.0003192381901134785,4.199508332295821e-06,0.55062161399002,0.02103864099044247
warmup,121,output,5,0.0008795170753759728,1.7653184337819957e-05,1.2144447207266087,0.042211441281061156
warmup,121,output_norm,5,8.071467989910456e-05,2.511005291992671e-06,0.09837388854103962,0.009197203861423026
warmup,122,hidden,5,0.0008039029147524117,1.1606083584811283e-05,0.9601393064052424,0.04876419179770103
warmup,122,hidden_norm,5,8.254725809441629e-05,2.0525776930800547e-06,0.08988321415163276,0.0030362370949374167
warmup,122,input,5,0.0003188629625493318,4.9837588259394845e-06,0.5474113889058623,0.03768400587619684
warmup,122,output,5,0.0008796375585811841,1.6993659960430422e-05,1.2168277065845052,0.05136035273243144
warmup,122,output_norm,5,8.114963862793727e-05,3.1668071780767047e-06,0.10174079833273268,0.00536562879772685
warmup,123,hidden,5,0.0007975808410045337,1.0996109522945683e-05,0.9508491308403597,0.04843238542106449
warmup,123,hidden_norm,5,8.178256486495223e-05,2.3506108576870702e-06,0.09273335140203734,0.007388344848884605
warmup,123,input,5,0.00031614527544659244,6.469851828774973e-06,0.5404997016384815,0.032610840571791734
warmup,123,output,5,0.0008744459362936266,1.7380678128711912e-05,1.2180383431684183,0.0391899346886532
warmup,123,output_norm,5,8.016099328731124e-05,2.1512633400770297e-06,0.1045047736223855,0.006092887264444201
warmup,124,hidden,5,0.0007971558585993235,1.3460637957763165e-05,0.9707189237684236,0.03232770228990006
warmup,124,hidden_norm,5,8.149690838378218e-05,4.063157559964972e-06,0.08998386381519043,0.008729065966163742
warmup,124,input,5,0.00031690958249115246,7.065037286292168e-06,0.5544692323398349,0.0270055739295791
warmup,124,output,5,0.0008739352803555595,1.9356070513491245e-05,1.2232933251329434,0.03301723968132893
warmup,124,output_norm,5,7.896037916766907e-05,2.511150415057748e-06,0.09672892720881993,0.008537439362218728
warmup,125,hidden,5,0.0007915214263535641,1.1275436624247306e-05,0.9372644627937825,0.03409113518856043
warmup,125,hidden_norm,5,8.132774962258345e-05,4.1152659532993786e-06,0.09071267147691889,0.006050608891583314
warmup,125,input,5,0.00031497856155100984,6.204147624900064e-06,0.5328838179949893,0.02528741041643482
warmup,125,output,5,0.0008643014153041287,1.932195726616223e-05,1.185269688891606,0.03834587841694838
warmup,125,output_norm,5,7.965501836940193e-05,2.7672291870713905e-06,0.10751046126036116,0.006784718124342207
warmup,126,hidden,5,0.0007866220273839823,9.964178447130666e-06,0.9506617662344562,0.05837899374753196
warmup,126,hidden_norm,5,8.04046969776754e-05,3.6796537487341705e-06,0.0846692356203352,0.006815474657372544
warmup,126,input,5,0.00031301160905982355,4.468860964822742e-06,0.5387636097238667,0.028599300813960157
warmup,126,output,5,0.0008594579587569244,2.1751991395059456e-05,1.214834379395946,0.0893479751661292
warmup,126,output_norm,5,7.970944611895369e-05,3.2710450961797597e-06,0.09756259894267996,0.008439020203266454
warmup,127,hidden,5,0.0007826167850243151,7.899033077958932e-06,0.9394999310883911,0.035960704714439434
warmup,127,hidden_norm,5,8.098583625248184e-05,3.3188999806862784e-06,0.08874341161419846,0.004009360253730284
warmup,127,input,5,0.0003115717513488714,5.026577998804775e-06,0.5387375099524958,0.028673624038092465
warmup,127,output,5,0.0008569168870579102,2.2924009602571013e-05,1.1775704510405758,0.05202111943422354
warmup,127,output_norm,5,7.898986766647961e-05,2.1028964075130174e-06,0.09441396757305591,0.007119285803652748
warmup,128,hidden,5,0.000786108365112995,7.113457526415962e-06,0.9930493590862547,0.04105013068650483
warmup,128,hidden_norm,5,8.164831019906018e-05,2.9247007916832724e-06,0.09558507112710193,0.007990748789620132
warmup,128,input,5,0.0003127343775822089,4.051848847798597e-06,0.5608075775824857,0.016558314363261734
warmup,128,output,5,0.0008602084137304471,1.7329453594086014e-05,1.2481931041503622,0.03511201725059127
warmup,128,output_norm,5,7.902967993224731e-05,2.1692130295362626e-06,0.10745907183482553,0.013756212490331224
warmup,129,hidden,5,0.0007840420027770897,9.941226239025678e-06,0.9575522076612165,0.01920415711862228
warmup,129,hidden_norm,5,8.085649419889355e-05,3.5169637044915358e-06,0.09284901629536754,0.00873288531790499
warmup,129,input,5,0.0003118312428003094,5.143383100934957e-06,0.5479375835409105,0.0149039045850186
warmup,129,output,5,0.0008544998027541637,2.0254771278744383e-05,1.2045587263127246,0.03540513509632665
warmup,129,output_norm,5,7.891451806586608e-05,2.316839908979067e-06,0.10957703278667345,0.011059732783368595
warmup,130,hidden,5,0.000781134396343041,9.833118726672862e-06,0.9634507986378089,0.0400959421289433
warmup,130,hidden_norm,5,8.147165856482308e-05,3.237674412202644e-06,0.09849354416828378,0.013702562631339565
warmup,130,input,5,0.00031135231326999624,6.296945052856768e-06,0.5510501974887896,0.03280648757124487
warmup,130,output,5,0.0008519864577559118,1.8952150847425863e-05,1.2248294568949238,0.06011348982818325
warmup,130,output_norm,5,7.922304589138148e-05,3.6483687433758953e-06,0.10973270953901264,0.021656442458635676
warmup,131,hidden,5,0.0007806794816822934,9.890577908666846e-06,0.9462324693023036,0.05530160387046376
warmup,131,hidden_norm,5,8.17631143106377e-05,3.208274520769529e-06,0.0914322241775893,0.008889459365614751
warmup,131,input,5,0.00031118041279677944,6.870603615009405e-06,0.539376042005001,0.03348368195175107
warmup,131,output,5,0.0008508094761564165,2.584680783089375e-05,1.185458025355397,0.05373545373803827
warmup,131,output_norm,5,7.962131201245038e-05,4.62417303261566e-06,0.10529209084972675,0.012330177428482582
warmup,132,hidden,5,0.0007792775394444512,1.2513125761189357e-05,0.9557021496505357,0.05067077024030499
warmup,132,hidden_norm,5,8.190077909134207e-05,3.0020957921312202e-06,0.09988718355573664,0.007846629742273774
warmup,132,input,5,0.0003118394461838576,6.7403589338189986e-06,0.5553932764568044,0.020930321391898547
warmup,132,output,5,0.0008481236958573109,2.3133785916967895e-05,1.2150806383212633,0.06620964536590922
warmup,132,output_norm,5,7.935720390593565e-05,3.4142111490692186e-06,0.11999781650456845,0.015417164699826333
warmup,133,hidden,5,0.0007727367520219501,1.5883374393449003e-05,0.9476431192545073,0.02641029557133484
warmup,133,hidden_norm,5,8.128512145402204e-05,2.642998676110399e-06,0.0944242292428919,0.005889393517193364
warmup,133,input,5,0.00030946784312866894,7.684696556448396e-06,0.5456106735554521,0.006445388020556759
warmup,133,output,5,0.0008411167522211231,2.4572691922927358e-05,1.196763699980567,0.05989569405089639
warmup,133,output_norm,5,7.746202523692358e-05,4.557107532636382e-06,0.10121855466846508,0.009257545141809265
warmup,134,hidden,5,0.0007663526907946124,1.7339406191855502e-05,0.9250061292618195,0.027829801501644234
warmup,134,hidden_norm,5,8.05414754447315e-05,1.8861172114158844e-06,0.09281271189276777,0.00987077486306651
warmup,134,input,5,0.0003070123026600188,5.311273473667975e-06,0.5341147997474355,0.033393212103464555
warmup,134,output,5,0.0008395824212787915,2.8290634841934005e-05,1.1912330326823934,0.0487035960716505
warmup,134,output_norm,5,7.696418258545038e-05,4.41770196609511e-06,0.10482728843666855,0.01772222549110853
warmup,135,hidden,5,0.0007644967935112805,1.3275475797980671e-05,0.9394567999905064,0.03599460803612069
warmup,135,hidden_norm,5,7.983379232196275e-05,1.7276231961394539e-06,0.09024439153725446,0.008043289229887039
warmup,135,input,5,0.00030687198384352505,3.216856041084129e-06,0.5394251828725106,0.03091433975429675
warmup,135,output,5,0.0008388359623588231,2.2631688699587573e-05,1.2029513576886885,0.06472868724713847
warmup,135,output_norm,5,7.688303018303264e-05,3.6379759858920686e-06,0.10347079143125644,0.009062422239971687
warmup,136,hidden,5,0.0007596817964097866,8.206469487471168e-06,0.9299521897434719,0.03946284888292155
warmup,136,hidden_norm,5,7.960532815753051e-05,1.1837276695782218e-06,0.09222812571378551,0.008403901019248329
warmup,136,input,5,0.0003055706707410392,4.324910812591254e-06,0.5392297028796088,0.03349825275849933
warmup,136,output,5,0.0008332994476139572,1.931679674669213e-05,1.1618845278424588,0.026680878552801903
warmup,136,output_norm,5,7.589837445242322e-05,4.506869391617732e-06,0.09752042570604144,0.010152579775467142
warmup,137,hidden,5,0.0007599811941225905,3.3911169794458873e-06,0.9306414061522588,0.032490664985795545
warmup,137,hidden_norm,5,7.986468694582407e-05,1.7214863015851745e-06,0.09420274949866511,0.00941794751801303
warmup,137,input,5,0.0003050152785712523,3.962776044054838e-06,0.5370338807816207,0.020362812879519313
warmup,137,output,5,0.0008330430587336184,1.5239555510458958e-05,1.1784927904907345,0.01446136436162313
warmup,137,output_norm,5,7.745495294361976e-05,3.3220838851432526e-06,0.11069880651434164,0.014701708372155353
warmup,138,hidden,5,0.0007576345262661531,6.966630033678664e-06,0.919980156505661,0.04274012311428586
warmup,138,hidden_norm,5,7.966244219769481e-05,2.6696467821873246e-06,0.09006083540636492,0.008003019422043614
warmup,138,input,5,0.00030349580612692046,3.904797067546136e-06,0.5282606738657747,0.028864750391017376
warmup,138,output,5,0.0008297707385947359,1.344386286968776e-05,1.143205383334416,0.05412632543680143
warmup,138,output_norm,5,7.704975397538049e-05,2.4777909706184263e-06,0.1026664492681035,0.009470538438165728
warmup,139,hidden,5,0.0007563844732719786,1.2157336804605939e-05,0.934138449471089,0.05227293620771413
warmup,139,hidden_norm,5,7.888943934625467e-05,2.370350544604801e-06,0.08947526769280884,0.008076190737737592
warmup,139,input,5,0.0003026106361290888,3.814388322173941e-06,0.5387511466457757,0.033132246094713796
warmup,139,output,5,0.0008287423042359304,1.1871266613527734e-05,1.166679677379312,0.04459306515176809
warmup,139,output_norm,5,7.623079258863985e-05,3.3415943401751144e-06,0.10101497559213243,0.011438533854500265
warmup,140,hidden,5,0.0007517986551250442,1.2408790000724943e-05,0.9160643231688906,0.04678123455053379
warmup,140,hidden_norm,5,7.817134906544842e-05,1.8203972477264545e-06,0.08933738606616518,0.0040624956964385
warmup,140,input,5,0.00030125430511985813,3.827067842869323e-06,0.5270184516775861,0.027177647616700124
warmup,140,output,5,0.0008235117018382679,1.9367233043696976e-05,1.1506886925299504,0.06933636340689313
warmup,140,output_norm,5,7.521518395059022e-05,3.016548038852761e-06,0.1011950865751646,0.010747412186502407
warmup,141,hidden,5,0.0007490899072987323,1.4729337323882295e-05,0.912099687321934,0.040041913341875804
warmup,141,hidden_norm,5,7.783854719187624e-05,2.7873874665820216e-06,0.08628014172036216,0.006912099913095232
warmup,141,input,5,0.0003004308586776883,3.4971545300099054e-06,0.5254156960436063,0.026043807371907816
warmup,141,output,5,0.0008193328480997823,8.396018132568798e-06,1.1481078156346904,0.0457269648494607
warmup,141,output_norm,5,7.480351621931836e-05,2.6266994521579533e-06,0.09664480863821345,0.010786694474951857
warmup,142,hidden,5,0.0007439462895451845,1.2039321172698765e-05,0.9235967529167546,0.03549803024547394
warmup,142,hidden_norm,5,7.695539380069684e-05,2.317584567466049e-06,0.09178054857214804,0.0093332738940419
warmup,142,input,5,0.0003005355873614483,2.758946038358119e-06,0.5404737529714528,0.020430780835145563
warmup,142,output,5,0.0008136917314359816,1.0801926080911488e-05,1.166692003152162,0.04930835160416028
warmup,142,output_norm,5,7.464741825047693e-05,4.02305836626056e-06,0.10785428717836813,0.010817905581218784
warmup,143,hidden,5,0.0007417049648204615,1.0530044147429984e-05,0.9080166534371223,0.049593704561567954
warmup,143,hidden_norm,5,7.658919312554277e-05,2.345784164708561e-06,0.08877806970717751,0.0029765158515716126
warmup,143,input,5,0.0002997724367627506,3.6874358052093974e-06,0.5251761509534312,0.02890382994829428
warmup,143,output,5,0.0008116159529254726,1.050629738361346e-05,1.1560441109462527,0.05777542542693855
warmup,143,output_norm,5,7.472819713029137e-05,2.904883051495732e-06,0.09924596168038455,0.007797974746333489
warmup,144,hidden,5,0.0007412002426720752,9.698718878476188e-06,0.9336899910753447,0.04594812647706491
warmup,144,hidden_norm,5,7.660549038758484e-05,2.459045780698995e-06,0.08777151160613586,0.004987714864239174
warmup,144,input,5,0.00029951475818605215,4.740340755783962e-06,0.535477606655131,0.023103971616268586
warmup,144,output,5,0.000810368219402569,1.3450261657104834e-05,1.1590294285054115,0.05036532776754175
warmup,144,output_norm,5,7.495435968372993e-05,1.9129438990682747e-06,0.09790380832166352,0.008728039889638493
warmup,145,hidden,5,0.0007361641254499836,1.1434073290880822e-05,0.893733555634428,0.014878391851630153
warmup,145,hidden_norm,5,7.629083374100743e-05,3.002450634492274e-06,0.09064384952020159,0.0057419604284235865
warmup,145,input,5,0.0002980157673693659,3.370013781997196e-06,0.5259302990512026,0.021037713382722843
warmup,145,output,5,0.0008051397830317608,1.881873475075152e-05,1.1208785576301266,0.036862674937334396
warmup,145,output_norm,5,7.491760912249028e-05,2.8302706005331987e-06,0.10258977947657884,0.007080546958298331
warmup,146,hidden,5,0.0007333611752893985,1.2361797399399475e-05,0.9173458614677564,0.026178721586760743
warmup,146,hidden_norm,5,7.637636577808436e-05,3.219300114540914e-06,0.09524810925910668,0.008894231550017475
warmup,146,input,5,0.00029769620103566795,4.071935508388615e-06,0.5372293533874233,0.020280951253022005
warmup,146,output,5,0.0007996869883294724,2.011452472718068e-05,1.1337111225808763,0.031882562110590616
warmup,146,output_norm,5,7.390005049551137e-05,1.5982520864357604e-06,0.10718335581957192,0.012824404280074421
warmup,147,hidden,5,0.0007283346732870599,1.4604308287319358e-05,0.9249281982839956,0.015533646635549934
warmup,147,hidden_norm,5,7.512169591516801e-05,3.6671151063556386e-06,0.09153658567285457,0.007932394522384454
warmup,147,input,5,0.00029685039920584804,4.032583187566095e-06,0.5457432160753208,0.012468197400500642
warmup,147,output,5,0.0007928859428667376,2.0677157707356877e-05,1.152223801641539,0.03925892482708104
warmup,147,output_norm,5,7.360695667943688e-05,1.7086345740807965e-06,0.10404416834236137,0.011338186399587346
warmup,148,hidden,5,0.000726939059329082,1.565177051131673e-05,0.9310094184627307,0.023139545648601104
warmup,148,hidden_norm,5,7.56625805531486e-05,3.811741149698167e-06,0.09487394105801412,0.005498435131449582
warmup,148,input,5,0.0002964495171304793,4.972139057637032e-06,0.5424635655116689,0.013139144735412191
warmup,148,output,5,0.0007914036899191505,2.3818959482647892e-05,1.1753427108061878,0.06756260192408961
warmup,148,output_norm,5,7.444471747598529e-05,2.3799149637648217e-06,0.10795270616891639,0.006637075787184537
warmup,149,hidden,5,0.0007236868844072814,1.2321404341175155e-05,0.90944492950814,0.040153735348601394
warmup,149,hidden_norm,5,7.505876223071392e-05,3.78132721276758e-06,0.08822288441558421,0.005029068857893786
warmup,149,input,5,0.00029626738037638855,3.3078474664737306e-06,0.5373749776152357,0.022060208224266624
warmup,149,output,5,0.000786195804541126,2.1588719478245804e-05,1.126202032109162,0.053077439596945
warmup,149,output_norm,5,7.490053297121876e-05,2.270492268735591e-06,0.09820324132471607,0.008843261203563015
warmup,150,hidden,5,0.0007272884715109066,1.5892386188417386e-05,0.95088127430435,0.018748227644596584
warmup,150,hidden_norm,5,7.695254683919572e-05,4.071619991273386e-06,0.10325704145023584,0.010228901510067634
warmup,150,input,5,0.00029771649556794633,4.780307289957451e-06,0.554343094538871,0.014716309888918847
warmup,150,output,5,0.0007900898639032825,2.4638578086764927e-05,1.1911913714514841,0.05792696683545637
warmup,150,output_norm,5,7.556530025048468e-05,4.750470579201604e-06,0.11295688220134144,0.015560206809165896
warmup,151,hidden,5,0.0007247869227800136,1.4016810804316249e-05,0.9373182453731307,0.05528692097450302
warmup,151,hidden_norm,5,7.626073126292506e-05,2.8648350870126305e-06,0.09631526115132902,0.01653689532644822
